filename,L (cm3),W (cm3),H (cm3),Volume (m3),Material Types,Density (kg/m3),Service Temperature (??C),Ultimate Tensile (psi),Unit Cost ($/kg),Tolerance,Tolerance Scaling Factor (Unitless),Process Scaling Factor (Unitless),Time (unitless),Cost (unitless),Quantity (Ea),Supplier,LogScaled_Tolerance,LogScaled_Time,LogScaled_Cost,LogScaled_Quantity,LogScaled_Density,LogScaled_Service_Temperature,LogScaled_Ultimate_Tensile,Category
Latch_1_BuckledRing__10.binvox,21.889,3.964,17.325,1.503255531,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.22182057,-1.247486297,-1.072807382,1.025935048,0.317357668,0.790268418,-0.259131923,Latch_BuckledRing
Latch_1_BuckledRing__3.binvox,14.399,4.166,17.525,1.051258751,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.217649161,-1.250510693,-1.076953543,1.017452064,0.313186374,0.798703052,-0.252928647,Latch_BuckledRing
Latch_1_BuckledRing__4.binvox,39.542,4.166,17.525,2.886927809,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.224409235,-1.249339641,-1.075453847,1.012821521,0.306777215,0.795690583,-0.259195533,Latch_BuckledRing
Latch_1_BuckledRing__5.binvox,15.254,4.166,17.525,1.113681574,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.225432654,-1.236117937,-1.072837486,1.022856683,0.310693396,0.789927982,-0.246931618,Latch_BuckledRing
Latch_1_BuckledRing__7.binvox,26.764,4.366,17.725,2.071195035,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.227511436,-1.237068215,-1.076884729,1.016985826,0.320385609,0.788262638,-0.246351446,Latch_BuckledRing
Latch_1_BuckledRing__8.binvox,22.498,4.565,17.925,1.840957907,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.214459452,-1.250216814,-1.070039405,1.017829372,0.313863975,0.79329933,-0.244040269,Latch_BuckledRing
Latch_1_ControlPanel__1.binvox,14.3,7.887,28.013,3.159420993,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.220706156,-0.860022562,-0.807132016,1.020660359,0.30876142,0.805789831,-0.253014885,Latch_ControlPanel
Latch_1_ControlPanel__10.binvox,14.3,7.887,28.013,3.159420993,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.218659419,-0.857563174,-0.812991893,1.017633157,0.320291239,0.801839641,-0.2436343,Latch_ControlPanel
Latch_1_ControlPanel__3.binvox,9.318,7.885,28.006,2.057668875,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.222666867,-0.857199158,-0.80314235,1.009984496,0.311629323,0.791051455,-0.245193771,Latch_ControlPanel
Latch_1_ControlPanel__4.binvox,25.583,7.882,28.011,5.648283865,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.217961919,-0.869888899,-0.819633016,1.015869648,0.318247395,0.799375854,-0.260699028,Latch_ControlPanel
Latch_1_ControlPanel__5.binvox,9.871,7.876,28.014,2.177920304,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.213952869,-0.862305793,-0.808250045,1.012160093,0.321857225,0.793933332,-0.250825361,Latch_ControlPanel
Latch_1_ControlPanel__7.binvox,17.16,7.883,28.012,3.789247107,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.22746608,-0.866943847,-0.809704484,1.020238383,0.306768041,0.791251175,-0.243402971,Latch_ControlPanel
Latch_1_ControlPanel__8.binvox,14.3,7.887,28.013,3.159420993,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.232150327,-0.866330405,-0.815099038,1.017470047,0.304932705,0.794246183,-0.247543662,Latch_ControlPanel
Latch_1_Rivet__1.binvox,15.227,2.996,2.998,0.136769036,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.227830025,-0.990436658,-0.906072705,1.013484351,0.305976536,0.789800926,-0.258414236,Latch_Rivet
Latch_1_Rivet__10.binvox,15.227,2.996,2.998,0.136769036,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.213064756,-0.997634704,-0.900894385,1.018533989,0.304766902,0.804592588,-0.24735099,Latch_Rivet
Latch_1_Rivet__3.binvox,9.921,2.988,2.994,0.08875398,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.224270111,-0.999228291,-0.901725826,1.023678909,0.315262577,0.805796873,-0.25126344,Latch_Rivet
Latch_1_Rivet__4.binvox,27.242,3.0,3.0,0.245178,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.218794467,-0.983119806,-0.894041327,1.028524521,0.321331971,0.801740793,-0.24721056,Latch_Rivet
Latch_1_Rivet__5.binvox,10.51,3.0,3.0,0.09459,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.22537878,-0.999700476,-0.903227649,1.021659548,0.31218972,0.792634227,-0.259402809,Latch_Rivet
Latch_1_Rivet__7.binvox,18.273,2.996,2.998,0.164128232,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.231110918,-0.985267741,-0.906795387,1.013601839,0.304829979,0.789836122,-0.259068819,Latch_Rivet
Latch_1_Rivet__8.binvox,15.227,2.996,2.998,0.136769036,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.228398374,-0.997985755,-0.905660383,1.027913493,0.312774184,0.800017127,-0.252383144,Latch_Rivet
Latch_1_StrikePlate__1.binvox,20.6,5.599,12.772,1.473114817,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.229629006,-0.855936126,-0.802232805,1.018626216,0.32129568,0.799973255,-0.248566673,Latch_StrikePlate
Latch_1_StrikePlate__10.binvox,19.4,5.426,10.955,1.153171502,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.224168929,-0.869249172,-0.806656142,1.011228053,0.31434293,0.787966308,-0.259938111,Latch_StrikePlate
Latch_1_StrikePlate__3.binvox,13.423,5.6,12.776,0.960356589,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.230366156,-0.859656394,-0.808083858,1.014056437,0.306801926,0.788776843,-0.245083985,Latch_StrikePlate
Latch_1_StrikePlate__4.binvox,36.854,5.6,12.776,2.636741542,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.220900883,-0.85856441,-0.803974596,1.022892375,0.312547372,0.803376294,-0.255706695,Latch_StrikePlate
Latch_1_StrikePlate__5.binvox,14.219,5.6,12.776,1.017306886,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.214358439,-0.867438512,-0.809148717,1.010736765,0.321078908,0.803752115,-0.251960651,Latch_StrikePlate
Latch_1_StrikePlate__7.binvox,24.72,5.6,16.576,2.294648832,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.222557868,-0.858919991,-0.812038122,1.010637794,0.308620521,0.80258287,-0.259265973,Latch_StrikePlate
Latch_1_StrikePlate__8.binvox,20.6,5.599,11.072,1.277037837,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.224118128,-0.869126677,-0.812343688,1.012603764,0.315209471,0.799472358,-0.2537971,Latch_StrikePlate
Latch_2_BottomPlate__1.binvox,30.5,12.45,35.052,13.3101207,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.221397777,-0.867990941,-0.802137906,1.0188811,0.319447814,0.798474014,-0.245436958,Latch_BottomPlate
Latch_2_BottomPlate__10.binvox,32.5,12.45,50.052,20.2522905,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.223481237,-0.851865134,-0.814484252,1.015471492,0.3149949,0.786117057,-0.261746208,Latch_BottomPlate
Latch_2_BottomPlate__3.binvox,45.75,12.45,35.052,19.96518105,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.225665011,-0.859086695,-0.802689022,1.014007165,0.322248305,0.79433301,-0.249126222,Latch_BottomPlate
Latch_2_BottomPlate__4.binvox,33.69,12.45,35.052,14.70222841,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.231033874,-0.866033859,-0.802027439,1.016931365,0.307929694,0.805612048,-0.244743385,Latch_BottomPlate
Latch_2_BottomPlate__5.binvox,34.258,12.45,35.052,14.95010213,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.218398232,-0.856053295,-0.81462951,1.015085349,0.313223691,0.788024414,-0.259525012,Latch_BottomPlate
Latch_2_BottomPlate__7.binvox,30.5,12.45,45.052,17.1073707,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.213863786,-0.864724844,-0.812807396,1.022514387,0.323247524,0.79528208,-0.258983875,Latch_BottomPlate
Latch_2_BottomPlate__8.binvox,34.5,12.45,45.052,19.3509603,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.22765176,-0.868554652,-0.806727571,1.010189042,0.317381914,0.802732189,-0.257728673,Latch_BottomPlate
Latch_2_BuckledRing__1.binvox,22.018,11.334,34.282,8.555142075,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.226653659,-1.237393969,-1.077686565,1.016581411,0.30470672,0.804809908,-0.257984455,Latch_BuckledRing
Latch_2_BuckledRing__10.binvox,22.21,11.524,34.473,8.823296783,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.220846929,-1.231348694,-1.070082386,1.010356149,0.307518206,0.787826906,-0.244819392,Latch_BuckledRing
Latch_2_BuckledRing__3.binvox,33.033,11.341,34.276,12.84072372,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.217500315,-1.248067389,-1.080856756,1.027796394,0.30926495,0.80241265,-0.253696246,Latch_BuckledRing
Latch_2_BuckledRing__4.binvox,24.325,11.341,34.283,9.45764521,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.219141219,-1.244425733,-1.083535071,1.025185146,0.30691929,0.798158358,-0.255390499,Latch_BuckledRing
Latch_2_BuckledRing__5.binvox,24.735,11.341,34.283,9.617054647,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.220890703,-1.233142386,-1.082244109,1.018751388,0.320097817,0.796367632,-0.248522458,Latch_BuckledRing
Latch_2_BuckledRing__7.binvox,22.386,11.701,34.65,9.076172005,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.221709421,-1.245171079,-1.076225754,1.015270543,0.312831187,0.804938345,-0.261841201,Latch_BuckledRing
Latch_2_BuckledRing__8.binvox,22.386,11.701,34.65,9.076172005,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.219267699,-1.235235613,-1.077679373,1.011856216,0.312554037,0.78697481,-0.24629932,Latch_BuckledRing
Latch_2_ControlPanel__1.binvox,15.2,12.7,59.987,11.57989048,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.227679586,-0.868701256,-0.810094224,1.018983619,0.318087382,0.80265624,-0.261127117,Latch_ControlPanel
Latch_2_ControlPanel__10.binvox,15.2,12.7,63.382,12.23526128,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.227192052,-0.85857699,-0.81996443,1.020148279,0.323736559,0.787049532,-0.25184483,Latch_ControlPanel
Latch_2_ControlPanel__3.binvox,22.8,12.7,60.0,17.3736,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.226908971,-0.857843357,-0.819868656,1.027324508,0.307638864,0.79514695,-0.256026251,Latch_ControlPanel
Latch_2_ControlPanel__4.binvox,16.79,12.7,59.993,12.79248737,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.212815689,-0.864988416,-0.818249066,1.025987477,0.322955588,0.793468306,-0.246413689,Latch_ControlPanel
Latch_2_ControlPanel__5.binvox,17.073,12.7,59.993,13.00810821,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.231828053,-0.856243153,-0.808193935,1.02231309,0.314755506,0.796692056,-0.250958154,Latch_ControlPanel
Latch_2_ControlPanel__7.binvox,15.2,12.7,59.987,11.57989048,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.228677537,-0.865633037,-0.80174975,1.025062986,0.320456842,0.790285395,-0.256824804,Latch_ControlPanel
Latch_2_ControlPanel__8.binvox,15.2,12.7,59.987,11.57989048,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.214486825,-0.860317973,-0.804655034,1.020705192,0.306832719,0.791290341,-0.258997827,Latch_ControlPanel
Latch_2_Rivet__1.binvox,16.377,4.75,4.746,0.3691949,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.230659417,-1.000211801,-0.893457846,1.025638593,0.32181526,0.798350544,-0.243051625,Latch_Rivet
Latch_2_Rivet__10.binvox,16.379,4.75,4.75,0.369551188,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.225128797,-1.000201119,-0.906347575,1.028135789,0.316499731,0.799663893,-0.259409043,Latch_Rivet
Latch_2_Rivet__3.binvox,24.592,4.75,4.75,0.554857,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.214153605,-0.995755042,-0.902419217,1.014406319,0.322786895,0.789966654,-0.261329108,Latch_Rivet
Latch_2_Rivet__4.binvox,18.108,4.75,4.746,0.408217698,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.220264416,-1.000484995,-0.906755216,1.008887189,0.316161487,0.796493963,-0.244151043,Latch_Rivet
Latch_2_Rivet__5.binvox,18.412,4.75,4.746,0.415070922,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.224249702,-0.999002851,-0.906061437,1.011385799,0.309942789,0.796140609,-0.258747554,Latch_Rivet
Latch_2_Rivet__7.binvox,16.38,4.75,4.746,0.36926253,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.229434504,-0.999094184,-0.901067602,1.0137558,0.313781805,0.792959363,-0.261847352,Latch_Rivet
Latch_2_Rivet__8.binvox,16.38,4.75,4.746,0.36926253,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.230561448,-0.987947984,-0.902242959,1.027135851,0.309673273,0.798492199,-0.242860355,Latch_Rivet
Latch_2_StrikePlate__1.binvox,29.997,7.198,13.498,2.914466644,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.23212069,-0.866512637,-0.813494761,1.026148829,0.316573096,0.801412916,-0.255134369,Latch_StrikePlate
Latch_2_StrikePlate__10.binvox,32.734,7.198,13.5,3.180860982,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.228150665,-0.851505467,-0.808191189,1.01269566,0.312071853,0.797797614,-0.2600181,Latch_StrikePlate
Latch_2_StrikePlate__3.binvox,44.992,7.198,13.5,4.372007616,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.214376357,-0.854486649,-0.812230294,1.025176619,0.312818626,0.803826827,-0.249193566,Latch_StrikePlate
Latch_2_StrikePlate__4.binvox,33.136,7.198,13.498,3.219447502,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.215054182,-0.864542143,-0.801615867,1.015055946,0.307876865,0.78751286,-0.248995707,Latch_StrikePlate
Latch_2_StrikePlate__5.binvox,33.691,7.198,13.498,3.273370527,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.214729292,-0.862060482,-0.801464666,1.018447755,0.323720298,0.802564159,-0.254518642,Latch_StrikePlate
Latch_2_StrikePlate__7.binvox,43.698,7.198,16.498,5.18925129,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.215524913,-0.852995261,-0.8175483,1.012029851,0.31890682,0.796682498,-0.256687708,Latch_StrikePlate
Latch_2_StrikePlate__8.binvox,29.997,7.198,13.498,2.914466644,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.215642999,-0.870930013,-0.820754411,1.024002139,0.316994803,0.796219303,-0.258485871,Latch_StrikePlate
Latch_3_BottomPlate__1.binvox,30.5,12.45,35.052,13.3101207,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.223090248,-0.854087794,-0.810793962,1.014580815,0.319835412,0.797717704,-0.251718541,Latch_BottomPlate
Latch_3_BottomPlate__10.binvox,38.5,12.45,36.052,17.2806249,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.213682407,-0.868300075,-0.811458469,1.008735789,0.317947759,0.799239778,-0.254518911,Latch_BottomPlate
Latch_3_BottomPlate__3.binvox,36.184,12.45,35.052,15.79060352,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.231911388,-0.863743179,-0.802639599,1.009683795,0.318588458,0.799895276,-0.244013777,Latch_BottomPlate
Latch_3_BottomPlate__4.binvox,26.108,12.45,35.052,11.39346332,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.213799001,-0.861713948,-0.804623609,1.028554746,0.321485136,0.798292887,-0.261203632,Latch_BottomPlate
Latch_3_BottomPlate__5.binvox,27.398,12.45,35.052,11.95641597,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.219717761,-0.870617068,-0.814796619,1.01941698,0.304724819,0.790881001,-0.258258048,Latch_BottomPlate
Latch_3_BottomPlate__7.binvox,36.5,12.45,36.052,16.3829301,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.222136548,-0.851691546,-0.818730308,1.011692975,0.318850801,0.78685847,-0.250005743,Latch_BottomPlate
Latch_3_BottomPlate__8.binvox,38.5,12.45,36.052,17.2806249,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.219740033,-0.855173775,-0.808797099,1.015648782,0.315821683,0.790758973,-0.244418601,Latch_BottomPlate
Latch_3_BuckledRing__1.binvox,22.018,3.922,34.998,3.022238151,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.217114742,-1.2354682,-1.088527129,1.022534823,0.30505372,0.790106756,-0.257229119,Latch_BuckledRing
Latch_3_BuckledRing__10.binvox,22.787,4.689,35.766,3.821534259,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.213977999,-1.248669417,-1.075725415,1.015078023,0.317462449,0.797207703,-0.244742335,Latch_BuckledRing
Latch_3_BuckledRing__3.binvox,26.124,3.922,34.998,3.585836563,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.219746141,-1.247978419,-1.080314644,1.022461708,0.307051282,0.8011049,-0.2436796,Latch_BuckledRing
Latch_3_BuckledRing__4.binvox,18.848,3.923,34.998,2.587776759,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.225836785,-1.23841655,-1.074174121,1.021403903,0.317633594,0.793845062,-0.245691448,Latch_BuckledRing
Latch_3_BuckledRing__5.binvox,19.78,3.923,34.998,2.715737706,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.22533002,-1.246635638,-1.085526728,1.015359727,0.310888668,0.786349513,-0.253109946,Latch_BuckledRing
Latch_3_BuckledRing__7.binvox,22.386,4.288,35.366,3.394823647,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.228096499,-1.237705436,-1.070232673,1.024691374,0.3234477,0.789001673,-0.262261551,Latch_BuckledRing
Latch_3_BuckledRing__8.binvox,22.586,4.49,35.566,3.606788605,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.224891816,-1.233519987,-1.069471374,1.017827836,0.306885013,0.790614252,-0.249926584,Latch_BuckledRing
Latch_3_ControlPanel__1.binvox,15.2,12.7,59.987,11.57989048,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.231110311,-0.864976597,-0.819922624,1.014160299,0.305003433,0.790674689,-0.262270108,Latch_ControlPanel
Latch_3_ControlPanel__10.binvox,15.2,12.7,54.44,10.5090976,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.21780622,-0.864334159,-0.807379168,1.026142535,0.323166554,0.789187396,-0.252740966,Latch_ControlPanel
Latch_3_ControlPanel__3.binvox,18.033,12.7,60.0,13.741146,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.223121013,-0.866478167,-0.818830352,1.027791424,0.317248807,0.786633664,-0.260892499,Latch_ControlPanel
Latch_3_ControlPanel__4.binvox,13.011,12.7,59.993,9.913225322,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.215068806,-0.870173144,-0.808636224,1.012019757,0.313119332,0.795789015,-0.257278554,Latch_ControlPanel
Latch_3_ControlPanel__5.binvox,13.654,12.7,59.993,10.40313416,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.227940568,-0.865528543,-0.807468633,1.019578238,0.30807653,0.796022348,-0.250717244,Latch_ControlPanel
Latch_3_ControlPanel__7.binvox,15.2,12.7,63.382,12.23526128,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.226701108,-0.854391955,-0.811533265,1.01833968,0.311711244,0.796437774,-0.249783459,Latch_ControlPanel
Latch_3_ControlPanel__8.binvox,15.2,12.7,56.22,10.8527088,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.216263295,-0.87041447,-0.820775851,1.014675938,0.323662119,0.788365669,-0.2464138,Latch_ControlPanel
Latch_3_Rivet__1.binvox,16.377,4.75,4.746,0.3691949,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.219945068,-0.993856138,-0.890509741,1.026278402,0.319748612,0.802791752,-0.257106634,Latch_Rivet
Latch_3_Rivet__10.binvox,16.377,4.75,4.747,0.36927269,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.218704071,-0.98980151,-0.900682025,1.024115381,0.320278377,0.793569062,-0.243021515,Latch_Rivet
Latch_3_Rivet__3.binvox,19.449,4.75,4.75,0.438818063,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.229691384,-1.002198643,-0.897512616,1.010220942,0.317854792,0.804034938,-0.251190257,Latch_Rivet
Latch_3_Rivet__4.binvox,14.033,4.75,4.737,0.315753025,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.21354455,-0.99913183,-0.895380182,1.009587286,0.322655388,0.804399001,-0.256195446,Latch_Rivet
Latch_3_Rivet__5.binvox,14.728,4.75,4.746,0.332020668,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.232625151,-0.999299484,-0.906465161,1.019630286,0.306509893,0.804942102,-0.246583853,Latch_Rivet
Latch_3_Rivet__7.binvox,16.382,4.75,4.75,0.369618875,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.221746734,-0.995768159,-0.895723316,1.013540795,0.315750075,0.78704677,-0.252322288,Latch_Rivet
Latch_3_Rivet__8.binvox,16.377,4.75,4.737,0.368494783,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.228377072,-0.988190242,-0.901756672,1.02734923,0.313106214,0.800623151,-0.259015107,Latch_Rivet
Latch_3_StrikePlate__1.binvox,29.997,7.198,13.498,2.914466644,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.217805817,-0.866978168,-0.817869035,1.021174332,0.314994899,0.786657055,-0.244897911,Latch_StrikePlate
Latch_3_StrikePlate__10.binvox,31.577,7.198,15.5,3.523014313,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.213494723,-0.861183592,-0.801399646,1.01267067,0.320894991,0.800034326,-0.248793861,Latch_StrikePlate
Latch_3_StrikePlate__3.binvox,35.584,7.198,13.498,3.457291765,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.225086285,-0.859562714,-0.819258138,1.012751303,0.3057772,0.786505492,-0.251253864,Latch_StrikePlate
Latch_3_StrikePlate__4.binvox,25.675,7.198,13.5,2.494916775,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.225960447,-0.857243642,-0.805906998,1.02362837,0.311920578,0.802430145,-0.246832789,Latch_StrikePlate
Latch_3_StrikePlate__5.binvox,26.944,7.198,13.5,2.618229312,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.229433161,-0.857940331,-0.819904734,1.018304374,0.311129702,0.800340687,-0.247771717,Latch_StrikePlate
Latch_3_StrikePlate__7.binvox,39.131,7.198,15.498,4.365243209,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.232196307,-0.867595986,-0.816843956,1.01623541,0.320358726,0.802752185,-0.243528041,Latch_StrikePlate
Latch_3_StrikePlate__8.binvox,31.574,7.198,15.5,3.522679606,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.230037878,-0.857532909,-0.819519514,1.025650726,0.318734355,0.798088429,-0.260056979,Latch_StrikePlate
